Date,Close,Ticker
2016-12-02,28.0063,NKSH
2016-12-02,25.2359,CSV
2016-12-05,142.6,ZSL
2016-12-05,41.3438,DXJ
2016-12-05,0.719843,OPXS
2016-12-05,97.1534,EXP
2016-12-05,80.1196,VSS
2016-12-05,52.6281,VT
2016-12-05,99.2485,CW
2016-12-05,42.4883,DLB
2016-12-05,39.7364,KSS
2016-12-05,56.994,J
2016-12-05,25.01,AMBC
2016-12-05,1.05,SGRP
2016-12-05,5.51,CVGI
2016-12-05,21.1252,FLIC
2016-12-05,33.0,CENT
2016-12-05,64.7088,MOG-A
2016-12-05,17.8981,CIZN
2016-12-05,10.25,CDZI
2016-12-05,42.3687,VBND
2016-12-05,7560.0,BIOC
2016-12-05,7.44,ENSV
2016-12-05,13.5708,IMOS
2016-12-05,13.5,PENN
2016-12-05,18.7656,FRI
2016-12-05,106.459,AON
2016-12-05,5.00981,TEF
2016-12-05,3.4748,TRT
2016-12-05,72.1216,MSI
2016-12-05,32.242,HCSG
2016-12-05,84.79,FXY
2016-12-05,25.5021,CSV
2016-12-05,29.2235,SRC
2016-12-05,37.7128,EQT
2016-12-05,25.5481,ISRA
2016-12-05,2.95,PRTS
2016-12-05,26.58,ASPS
2016-12-05,25.9641,HACK
2016-12-05,25.2452,CNS
2016-12-05,28.621,NKSH
2016-12-05,10.7468,NYCB
2016-12-05,2.50406,NTIP
2016-12-05,24.5947,SPTM
2016-12-05,43.7219,L
2016-12-05,26.7908,PRGS
2016-12-05,15.4124,BSAC
2016-12-05,14.29,VLRS
2016-12-05,8.08755,CNHI
2016-12-05,47.4133,NWN
2016-12-05,14.1195,CRESY
2016-12-05,56.3302,ETN
2016-12-06,0.683851,OPXS
2016-12-06,97.6272,EXP
2016-12-06,41.6391,DXJ
2016-12-06,84.61,FXY
2016-12-06,26.1578,HACK
2016-12-06,56.6946,ETN
2016-12-06,10.9719,NYCB
2016-12-06,42.4237,DLB
2016-12-06,40.0936,KSS
2016-12-06,7740.0,BIOC
2016-12-06,7.395,ENSV
2016-12-06,13.2616,IMOS
2016-12-06,13.91,PENN
2016-12-06,100.368,CW
2016-12-06,57.6035,J
2016-12-06,10.35,CDZI
2016-12-06,42.3823,VBND
2016-12-06,52.8884,VT
2016-12-06,80.4654,VSS
2016-12-06,64.7088,MOG-A
2016-12-06,17.649,CIZN
2016-12-06,21.7523,FLIC
2016-12-06,32.61,CENT
2016-12-06,25.55,AMBC
2016-12-06,1.02,SGRP
2016-12-06,5.56,CVGI
2016-12-06,44.4279,L
2016-12-06,25.5012,CNS
2016-12-06,107.255,AON
2016-12-06,5.10662,TEF
2016-12-06,14.93,VLRS
2016-12-06,8.20528,CNHI
2016-12-06,47.9093,NWN
2016-12-06,14.3325,CRESY
2016-12-06,18.8824,FRI
2016-12-06,27.0888,PRGS
2016-12-06,29.4172,SRC
2016-12-06,37.5005,EQT
2016-12-06,25.6125,ISRA
2016-12-06,3.09,PRTS
2016-12-06,27.1,ASPS
2016-12-06,15.6048,BSAC
2016-12-06,25.86,CSV
2016-12-06,3.31,TRT
2016-12-06,73.2803,MSI
2016-12-06,32.458,HCSG
2016-12-06,30.5802,NKSH
2016-12-06,2.54318,NTIP
2016-12-06,24.6866,SPTM
2016-12-06,143.0,ZSL
2016-12-07,136.16,ZSL
2016-12-07,98.5457,EXP
2016-12-07,0.729072,OPXS
2016-12-07,42.1706,DXJ
2016-12-07,3.19,PRTS
2016-12-07,27.91,ASPS
2016-12-07,26.1341,CNS
2016-12-07,14.88,VLRS
2016-12-07,8.28679,CNHI
2016-12-07,48.5707,NWN
2016-12-07,14.13,PENN
2016-12-07,22.301,FLIC
2016-12-07,32.86,CENT
2016-12-07,18.3606,CIZN
2016-12-07,10.15,CDZI
2016-12-07,13.1929,IMOS
2016-12-07,42.5214,VBND
2016-12-07,81.3425,VSS
2016-12-07,57.4225,J
2016-12-07,65.2996,MOG-A
2016-12-07,26.0,AMBC
2016-12-07,53.6172,VT
2016-12-07,57.0673,ETN
2016-12-07,7.5,ENSV
2016-12-07,42.1493,KSS
2016-12-07,7920.0,BIOC
2016-12-07,103.351,CW
2016-12-07,43.1345,DLB
2016-12-07,26.4386,HACK
2016-12-07,11.1838,NYCB
2016-12-07,84.83,FXY
2016-12-07,1.02,SGRP
2016-12-07,27.4861,PRGS
2016-12-07,16.0109,BSAC
2016-12-07,37.9718,EQT
2016-12-07,25.7059,ISRA
2016-12-07,14.2438,CRESY
2016-12-07,44.9598,L
2016-12-07,30.1367,SRC
2016-12-07,5.5,CVGI
2016-12-07,32.8317,HCSG
2016-12-07,74.2161,MSI
2016-12-07,25.0668,SPTM
2016-12-07,3.26,TRT
2016-12-07,30.8876,NKSH
2016-12-07,26.2362,CSV
2016-12-07,19.2579,FRI
2016-12-07,109.851,AON
2016-12-07,5.17317,TEF
2016-12-07,2.62143,NTIP
2016-12-08,138.72,ZSL
2016-12-08,13.9332,CRESY
2016-12-08,45.395,L
2016-12-08,11.3427,NYCB
2016-12-08,26.6613,HACK
2016-12-08,33.3716,HCSG
2016-12-08,19.3831,FRI
2016-12-08,106.952,AON
2016-12-08,5.27603,TEF
2016-12-08,74.2428,MSI
2016-12-08,42.7611,DXJ
2016-12-08,0.710614,OPXS
2016-12-08,3.27,TRT
2016-12-08,2.58231,NTIP
2016-12-08,81.3678,VSS
2016-12-08,103.177,CW
2016-12-08,43.1714,DLB
2016-12-08,43.3229,KSS
2016-12-08,25.1173,SPTM
2016-12-08,32.7316,NKSH
2016-12-08,26.4106,CSV
2016-12-08,53.7646,VT
2016-12-08,98.3813,EXP
2016-12-08,84.66,FXY
2016-12-08,5.54,CVGI
2016-12-08,26.6,AMBC
2016-12-08,30.0814,SRC
2016-12-08,38.5206,EQT
2016-12-08,25.7041,ISRA
2016-12-08,3.24,PRTS
2016-12-08,28.69,ASPS
2016-12-08,26.4754,CNS
2016-12-08,8.11472,CNHI
2016-12-08,49.4388,NWN
2016-12-08,57.1336,ETN
2016-12-08,28.2536,PRGS
2016-12-08,16.1748,BSAC
2016-12-08,15.03,VLRS
2016-12-08,1.01,SGRP
2016-12-08,22.8497,FLIC
2016-12-08,32.27,CENT
2016-12-08,17.8981,CIZN
2016-12-08,10.2,CDZI
2016-12-08,42.4281,VBND
2016-12-08,7.65,ENSV
2016-12-08,13.15,IMOS
2016-12-08,14.48,PENN
2016-12-08,57.9844,J
2016-12-08,65.7967,MOG-A
2016-12-08,7740.0,BIOC
2016-12-09,17.9337,CIZN
2016-12-09,32.46,CENT
2016-12-09,22.0266,FLIC
2016-12-09,5.77,CVGI
2016-12-09,1.0337,SGRP
2016-12-09,26.74,AMBC
2016-12-09,41.916,KSS
2016-12-09,8010.0,BIOC
2016-12-09,7.65,ENSV
2016-12-09,13.2187,IMOS
2016-12-09,14.53,PENN
2016-12-09,58.6319,J
2016-12-09,65.384,MOG-A
2016-12-09,42.2499,VBND
2016-12-09,53.9208,VT
2016-12-09,81.1654,VSS
2016-12-09,102.28,CW
2016-12-09,43.236,DLB
2016-12-09,10.25,CDZI
2016-12-09,0.729072,OPXS
2016-12-09,98.6907,EXP
2016-12-09,43.4106,DXJ
2016-12-09,83.7,FXY
2016-12-09,2.50406,NTIP
2016-12-09,25.248,SPTM
2016-12-09,33.9226,NKSH
2016-12-09,26.4106,CSV
2016-12-09,19.3497,FRI
2016-12-09,5.28813,TEF
2016-12-09,3.3535,TRT
2016-12-09,73.7883,MSI
2016-12-09,107.084,AON
2016-12-09,33.7868,HCSG
2016-12-09,29.9707,SRC
2016-12-09,13.8799,CRESY
2016-12-09,49.4388,NWN
2016-12-09,15.05,VLRS
2016-12-09,38.6812,EQT
2016-12-09,25.7526,ISRA
2016-12-09,3.33,PRTS
2016-12-09,27.92,ASPS
2016-12-09,26.3332,CNS
2016-12-09,7.92453,CNHI
2016-12-09,11.2831,NYCB
2016-12-09,26.7388,HACK
2016-12-09,57.5891,ETN
2016-12-09,28.5064,PRGS
2016-12-09,16.7306,BSAC
2016-12-09,45.8108,L
2016-12-09,140.72,ZSL
2016-12-12,136.52,ZSL
2016-12-12,45.9365,L
2016-12-12,11.1375,NYCB
2016-12-12,26.274,HACK
2016-12-12,57.8625,ETN
2016-12-12,3.45,PRTS
2016-12-12,33.6706,HCSG
2016-12-12,3.35,TRT
2016-12-12,43.0606,DLB
2016-12-12,40.5528,KSS
2016-12-12,8370.0,BIOC
2016-12-12,9.195,ENSV
2016-12-12,12.961,IMOS
2016-12-12,14.27,PENN
2016-12-12,73.619,MSI
2016-12-12,26.4289,CSV
2016-12-12,19.4582,FRI
2016-12-12,106.809,AON
2016-12-12,5.32443,TEF
2016-12-12,2.66056,NTIP
2016-12-12,25.2189,SPTM
2016-12-12,33.4615,NKSH
2016-12-12,101.256,CW
2016-12-12,27.5,ASPS
2016-12-12,15.07,VLRS
2016-12-12,25.807,CNS
2016-12-12,7.87019,CNHI
2016-12-12,49.9348,NWN
2016-12-12,13.5249,CRESY
2016-12-12,28.3529,PRGS
2016-12-12,16.4527,BSAC
2016-12-12,29.9984,SRC
2016-12-12,25.6954,ISRA
2016-12-12,83.87,FXY
2016-12-12,36.1956,EQT
2016-12-12,17.8981,CIZN
2016-12-12,22.105,FLIC
2016-12-12,31.74,CENT
2016-12-12,96.2058,EXP
2016-12-12,10.3,CDZI
2016-12-12,42.2329,VBND
2016-12-12,53.756,VT
2016-12-12,0.696771,OPXS
2016-12-12,80.9546,VSS
2016-12-12,58.6415,J
2016-12-12,64.268,MOG-A
2016-12-12,26.78,AMBC
2016-12-12,1.0,SGRP
2016-12-12,5.52,CVGI
2016-12-12,42.5586,DXJ
2016-12-13,139.2,ZSL
2016-12-13,29.7493,SRC
2016-12-13,16.5738,BSAC
2016-12-13,28.3349,PRGS
2016-12-13,57.0259,ETN
2016-12-13,50.6789,NWN
2016-12-13,7.92453,CNHI
2016-12-13,14.99,VLRS
2016-12-13,25.6079,CNS
2016-12-13,27.41,ASPS
2016-12-13,3.47,PRTS
2016-12-13,36.7083,EQT
2016-12-13,26.0142,ISRA
2016-12-13,14.439,CRESY
2016-12-13,46.1396,L
2016-12-13,11.2368,NYCB
2016-12-13,26.4483,HACK
2016-12-13,26.3004,CSV
2016-12-13,33.7689,NKSH
2016-12-13,5.46965,TEF
2016-12-13,14.3,PENN
2016-12-13,22.105,FLIC
2016-12-13,32.34,CENT
2016-12-13,17.8198,CIZN
2016-12-13,10.9,CDZI
2016-12-13,42.2579,VBND
2016-12-13,25.2985,SPTM
2016-12-13,3.3655,TRT
2016-12-13,74.6083,MSI
2016-12-13,33.6373,HCSG
2016-12-13,19.4498,FRI
2016-12-13,106.639,AON
2016-12-13,2.54318,NTIP
2016-12-13,83.76,FXY
2016-12-13,43.0479,DXJ
2016-12-13,0.646013,OPXS
2016-12-13,95.0939,EXP
2016-12-13,12.8407,IMOS
2016-12-13,8.745,ENSV
2016-12-13,40.3195,KSS
2016-12-13,57.7082,J
2016-12-13,63.3021,MOG-A
2016-12-13,26.56,AMBC
2016-12-13,5.49,CVGI
2016-12-13,54.1898,VT
2016-12-13,81.4269,VSS
2016-12-13,100.397,CW
2016-12-13,42.9222,DLB
2016-12-13,1.0,SGRP
2016-12-13,8010.0,BIOC
2016-12-14,25.95,AMBC
2016-12-14,1.0,SGRP
2016-12-14,5.25,CVGI
2016-12-14,22.1442,FLIC
2016-12-14,32.16,CENT
2016-12-14,40.4653,KSS
2016-12-14,17.8198,CIZN
2016-12-14,10.9,CDZI
2016-12-14,41.9453,VBND
2016-12-14,7830.0,BIOC
2016-12-14,8.475,ENSV
2016-12-14,12.5831,IMOS
2016-12-14,14.14,PENN
2016-12-14,57.0892,J
2016-12-14,42.4883,DLB
2016-12-14,98.5148,CW
2016-12-14,53.487,VT
2016-12-14,79.9172,VSS
2016-12-14,61.7359,MOG-A
2016-12-14,26.1811,CSV
2016-12-14,2.54318,NTIP
2016-12-14,33.1158,NKSH
2016-12-14,25.1738,SPTM
2016-12-14,56.0486,ETN
2016-12-14,28.3258,PRGS
2016-12-14,16.2033,BSAC
2016-12-14,14.65,VLRS
2016-12-14,7.68905,CNHI
2016-12-14,48.9841,NWN
2016-12-14,14.1639,CRESY
2016-12-14,19.0243,FRI
2016-12-14,105.871,AON
2016-12-14,3.33,TRT
2016-12-14,74.3035,MSI
2016-12-14,33.1971,HCSG
2016-12-14,5.36074,TEF
2016-12-14,11.164,NYCB
2016-12-14,45.6754,L
2016-12-14,26.2062,HACK
2016-12-14,28.8361,SRC
2016-12-14,35.5225,EQT
2016-12-14,25.5938,ISRA
2016-12-14,3.37,PRTS
2016-12-14,26.29,ASPS
2016-12-14,25.0319,CNS
2016-12-14,82.35,FXY
2016-12-14,95.1809,EXP
2016-12-14,43.1997,DXJ
2016-12-14,0.65155,OPXS
2016-12-14,141.48,ZSL
2016-12-15,152.48,ZSL
2016-12-15,53.5825,VT
2016-12-15,41.8595,VBND
2016-12-15,11.2,CDZI
2016-12-15,63.0958,MOG-A
2016-12-15,56.5274,J
2016-12-15,14.12,PENN
2016-12-15,12.4886,IMOS
2016-12-15,8.955,ENSV
2016-12-15,7830.0,BIOC
2016-12-15,40.5091,KSS
2016-12-15,41.9991,DLB
2016-12-15,98.8527,CW
2016-12-15,17.8198,CIZN
2016-12-15,32.34,CENT
2016-12-15,22.1834,FLIC
2016-12-15,5.3,CVGI
2016-12-15,79.7739,VSS
2016-12-15,25.96,AMBC
2016-12-15,1.0,SGRP
2016-12-15,43.5625,DXJ
2016-12-15,0.706,OPXS
2016-12-15,94.9199,EXP
2016-12-15,18.9075,FRI
2016-12-15,106.478,AON
2016-12-15,5.39704,TEF
2016-12-15,15.23,VLRS
2016-12-15,7.79773,CNHI
2016-12-15,49.9762,NWN
2016-12-15,26.2637,CSV
2016-12-15,14.2793,CRESY
2016-12-15,16.1107,BSAC
2016-12-15,28.6977,SRC
2016-12-15,34.8131,EQT
2016-12-15,25.5098,ISRA
2016-12-15,3.41,PRTS
2016-12-15,28.3349,PRGS
2016-12-15,25.78,ASPS
2016-12-15,33.1158,NKSH
2016-12-15,25.2527,SPTM
2016-12-15,3.3,TRT
2016-12-15,74.8055,MSI
2016-12-15,33.3882,HCSG
2016-12-15,2.50406,NTIP
2016-12-15,25.0034,CNS
2016-12-15,45.8785,L
2016-12-15,81.68,FXY
2016-12-15,11.3096,NYCB
2016-12-15,26.2546,HACK
2016-12-15,56.2308,ETN
2016-12-16,152.36,ZSL
2016-12-16,5.4999,TEF
2016-12-16,97.3853,CW
2016-12-16,42.3314,DLB
2016-12-16,37.2797,KSS
2016-12-16,8100.0,BIOC
2016-12-16,7.815,ENSV
2016-12-16,12.3598,IMOS
2016-12-16,14.43,PENN
2016-12-16,0.682928,OPXS
2016-12-16,95.0746,EXP
2016-12-16,43.2166,DXJ
2016-12-16,22.0658,FLIC
2016-12-16,17.9635,CIZN
2016-12-16,33.3463,NKSH
2016-12-16,26.484,CSV
2016-12-16,19.2078,FRI
2016-12-16,2.50406,NTIP
2016-12-16,25.1578,SPTM
2016-12-16,3.3,TRT
2016-12-16,74.7517,MSI
2016-12-16,33.139,HCSG
2016-12-16,106.194,AON
2016-12-16,32.58,CENT
2016-12-16,10.95,CDZI
2016-12-16,41.8341,VBND
2016-12-16,53.5304,VT
2016-12-16,79.7823,VSS
2016-12-16,55.9846,J
2016-12-16,26.0,AMBC
2016-12-16,1.0,SGRP
2016-12-16,5.31,CVGI
2016-12-16,63.0207,MOG-A
2016-12-16,81.82,FXY
2016-12-16,7.79773,CNHI
2016-12-16,50.5136,NWN
2016-12-16,15.0,VLRS
2016-12-16,24.6123,CNS
2016-12-16,3.4,PRTS
2016-12-16,28.2897,PRGS
2016-12-16,15.7615,BSAC
2016-12-16,29.2512,SRC
2016-12-16,33.6946,EQT
2016-12-16,25.87,ASPS
2016-12-16,25.3075,ISRA
2016-12-16,45.9269,L
2016-12-16,11.3758,NYCB
2016-12-16,26.1093,HACK
2016-12-16,56.3716,ETN
2016-12-16,13.8622,CRESY
2016-12-19,1.0,SGRP
2016-12-19,5.33,CVGI
2016-12-19,53.5738,VT
2016-12-19,79.5968,VSS
2016-12-19,98.1673,CW
2016-12-19,21.99,AMBC
2016-12-19,42.3499,DLB
2016-12-19,34.1915,NKSH
2016-12-19,26.3647,CSV
2016-12-19,37.965,KSS
2016-12-19,55.937,J
2016-12-19,22.1442,FLIC
2016-12-19,32.69,CENT
2016-12-19,63.0301,MOG-A
2016-12-19,18.0354,CIZN
2016-12-19,10.95,CDZI
2016-12-19,41.9614,VBND
2016-12-19,7920.0,BIOC
2016-12-19,8.535,ENSV
2016-12-19,12.3598,IMOS
2016-12-19,14.52,PENN
2016-12-19,15.5264,BSAC
2016-12-19,56.1728,ETN
2016-12-19,28.7322,PRGS
2016-12-19,45.8688,L
2016-12-19,11.4553,NYCB
2016-12-19,26.3611,HACK
2016-12-19,30.1091,SRC
2016-12-19,34.0622,EQT
2016-12-19,3.4,PRTS
2016-12-19,26.77,ASPS
2016-12-19,24.9892,CNS
2016-12-19,14.85,VLRS
2016-12-19,7.79773,CNHI
2016-12-19,50.8443,NWN
2016-12-19,25.5518,ISRA
2016-12-19,13.4628,CRESY
2016-12-19,0.673699,OPXS
2016-12-19,96.2252,EXP
2016-12-19,43.1238,DXJ
2016-12-19,2.4258,NTIP
2016-12-19,25.222,SPTM
2016-12-19,3.3,TRT
2016-12-19,75.2267,MSI
2016-12-19,33.0227,HCSG
2016-12-19,19.4331,FRI
2016-12-19,106.421,AON
2016-12-19,5.4878,TEF
2016-12-19,82.38,FXY
2016-12-19,154.44,ZSL
2016-12-20,152.88,ZSL
2016-12-20,13.3119,CRESY
2016-12-20,50.1002,NWN
2016-12-20,15.01,VLRS
2016-12-20,33.9949,EQT
2016-12-20,25.6372,ISRA
2016-12-20,3.4,PRTS
2016-12-20,27.27,ASPS
2016-12-20,24.7758,CNS
2016-12-20,7.81585,CNHI
2016-12-20,11.0911,NYCB
2016-12-20,26.3514,HACK
2016-12-20,56.6946,ETN
2016-12-20,29.0031,PRGS
2016-12-20,15.5905,BSAC
2016-12-20,46.1493,L
2016-12-20,29.6386,SRC
2016-12-20,33.0975,HCSG
2016-12-20,43.4612,DXJ
2016-12-20,97.0954,EXP
2016-12-20,0.659856,OPXS
2016-12-20,2.50406,NTIP
2016-12-20,25.3288,SPTM
2016-12-20,34.0378,NKSH
2016-12-20,26.5299,CSV
2016-12-20,19.4415,FRI
2016-12-20,105.947,AON
2016-12-20,3.31,TRT
2016-12-20,75.0743,MSI
2016-12-20,5.58461,TEF
2016-12-20,81.82,FXY
2016-12-20,5.44,CVGI
2016-12-20,22.3794,FLIC
2016-12-20,32.985,CENT
2016-12-20,17.9635,CIZN
2016-12-20,0.99,SGRP
2016-12-20,22.07,AMBC
2016-12-20,39.0584,KSS
2016-12-20,7470.0,BIOC
2016-12-20,8.565,ENSV
2016-12-20,12.2825,IMOS
2016-12-20,14.46,PENN
2016-12-20,56.5941,J
2016-12-20,62.6175,MOG-A
2016-12-20,41.8662,VBND
2016-12-20,53.7794,VT
2016-12-20,79.7309,VSS
2016-12-20,97.7522,CW
2016-12-20,42.5991,DLB
2016-12-20,11.2,CDZI
2016-12-21,154.8,ZSL
2016-12-21,34.725,EQT
2016-12-21,25.6489,ISRA
2016-12-21,82.08,FXY
2016-12-21,29.2788,SRC
2016-12-21,15.3625,BSAC
2016-12-21,46.3234,L
2016-12-21,10.5482,NYCB
2016-12-21,26.1093,HACK
2016-12-21,29.1656,PRGS
2016-12-21,56.1728,ETN
2016-12-21,27.3,ASPS
2016-12-21,24.4274,CNS
2016-12-21,14.91,VLRS
2016-12-21,7.87019,CNHI
2016-12-21,49.5628,NWN
2016-12-21,13.5338,CRESY
2016-12-21,3.41,PRTS
2016-12-21,43.166,DXJ
2016-12-21,0.669085,OPXS
2016-12-21,97.4338,EXP
2016-12-21,11.8,CDZI
2016-12-21,41.9871,VBND
2016-12-21,79.8251,VSS
2016-12-21,33.039,NKSH
2016-12-21,26.4656,CSV
2016-12-21,19.1826,FRI
2016-12-21,106.345,AON
2016-12-21,5.5483,TEF
2016-12-21,2.46493,NTIP
2016-12-21,25.3281,SPTM
2016-12-21,75.2895,MSI
2016-12-21,32.9148,HCSG
2016-12-21,3.28,TRT
2016-12-21,53.692,VT
2016-12-21,14.62,PENN
2016-12-21,8.475,ENSV
2016-12-21,55.6703,J
2016-12-21,61.8391,MOG-A
2016-12-21,22.72,AMBC
2016-12-21,0.99,SGRP
2016-12-21,12.291,IMOS
2016-12-21,5.36,CVGI
2016-12-21,33.35,CENT
2016-12-21,17.9994,CIZN
2016-12-21,97.5301,CW
2016-12-21,42.7376,DLB
2016-12-21,38.3076,KSS
2016-12-21,7290.0,BIOC
2016-12-21,22.3402,FLIC
2016-12-22,0.669085,OPXS
2016-12-22,95.953,EXP
2016-12-22,43.2503,DXJ
2016-12-22,5.4636,TEF
2016-12-22,32.7316,NKSH
2016-12-22,26.4014,CSV
2016-12-22,106.563,AON
2016-12-22,82.02,FXY
2016-12-22,19.1487,FRI
2016-12-22,75.0385,MSI
2016-12-22,32.8815,HCSG
2016-12-22,36.4049,KSS
2016-12-22,7200.0,BIOC
2016-12-22,8.625,ENSV
2016-12-22,12.4113,IMOS
2016-12-22,14.36,PENN
2016-12-22,22.4578,FLIC
2016-12-22,42.5345,DLB
2016-12-22,34.25,CENT
2016-12-22,11.7,CDZI
2016-12-22,41.9868,VBND
2016-12-22,2.46493,NTIP
2016-12-22,25.2146,SPTM
2016-12-22,3.32,TRT
2016-12-22,18.1431,CIZN
2016-12-22,97.4626,CW
2016-12-22,79.4053,VSS
2016-12-22,61.1357,MOG-A
2016-12-22,22.9,AMBC
2016-12-22,0.99,SGRP
2016-12-22,5.31,CVGI
2016-12-22,53.4822,VT
2016-12-22,55.5656,J
2016-12-22,25.6372,ISRA
2016-12-22,13.3386,CRESY
2016-12-22,46.1106,L
2016-12-22,10.5349,NYCB
2016-12-22,34.4972,EQT
2016-12-22,25.722,HACK
2016-12-22,15.3981,BSAC
2016-12-22,3.4,PRTS
2016-12-22,29.3619,SRC
2016-12-22,26.44,ASPS
2016-12-22,14.77,VLRS
2016-12-22,7.94264,CNHI
2016-12-22,49.7695,NWN
2016-12-22,56.3799,ETN
2016-12-22,28.8676,PRGS
2016-12-22,24.3207,CNS
2016-12-22,157.52,ZSL
2016-12-23,159.16,ZSL
2016-12-23,45.9462,L
2016-12-23,10.4554,NYCB
2016-12-23,25.9738,HACK
2016-12-23,29.5002,SRC
2016-12-23,34.3833,EQT
2016-12-23,3.45,PRTS
2016-12-23,27.4,ASPS
2016-12-23,24.0434,CNS
2016-12-23,25.6563,ISRA
2016-12-23,79.7309,VSS
2016-12-23,97.6074,CW
2016-12-23,42.396,DLB
2016-12-23,36.3466,KSS
2016-12-23,53.5696,VT
2016-12-23,22.83,AMBC
2016-12-23,5.33,CVGI
2016-12-23,22.6145,FLIC
2016-12-23,33.7,CENT
2016-12-23,18.1431,CIZN
2016-12-23,11.45,CDZI
2016-12-23,0.99,SGRP
2016-12-23,13.0457,CRESY
2016-12-23,49.5628,NWN
2016-12-23,7.81585,CNHI
2016-12-23,96.2336,EXP
2016-12-23,43.2382,DXJ
2016-12-23,0.646013,OPXS
2016-12-23,42.0678,VBND
2016-12-23,82.22,FXY
2016-12-23,33.0005,NKSH
2016-12-23,26.328,CSV
2016-12-23,25.2176,SPTM
2016-12-23,56.5372,ETN
2016-12-23,29.0301,PRGS
2016-12-23,15.3482,BSAC
2016-12-23,14.72,VLRS
2016-12-23,2.46493,NTIP
2016-12-23,74.7606,MSI
2016-12-23,32.9895,HCSG
2016-12-23,106.952,AON
2016-12-23,5.5483,TEF
2016-12-23,3.32,TRT
2016-12-23,19.1826,FRI
2016-12-23,7290.0,BIOC
2016-12-23,8.295,ENSV
2016-12-23,12.3512,IMOS
2016-12-23,14.27,PENN
2016-12-23,55.4132,J
2016-12-23,62.4674,MOG-A
2016-12-27,154.56,ZSL
2016-12-27,25.3668,SPTM
2016-12-27,33.1158,NKSH
2016-12-27,26.5482,CSV
2016-12-27,19.2166,FRI
2016-12-27,106.582,AON
2016-12-27,2.50406,NTIP
2016-12-27,74.8592,MSI
2016-12-27,32.6158,HCSG
2016-12-27,3.2,TRT
2016-12-27,5.5241,TEF
2016-12-27,14.51,VLRS
2016-12-27,49.6868,NWN
2016-12-27,12.4199,IMOS
2016-12-27,14.09,PENN
2016-12-27,55.6799,J
2016-12-27,62.9832,MOG-A
2016-12-27,12.05,CDZI
2016-12-27,41.9636,VBND
2016-12-27,79.8165,VSS
2016-12-27,53.6745,VT
2016-12-27,8.4,ENSV
2016-12-27,42.9571,DXJ
2016-12-27,0.609098,OPXS
2016-12-27,97.8016,EXP
2016-12-27,7.81585,CNHI
2016-12-27,7380.0,BIOC
2016-12-27,42.5253,DLB
2016-12-27,82.1,FXY
2016-12-27,56.7277,ETN
2016-12-27,26.1578,HACK
2016-12-27,13.4096,CRESY
2016-12-27,29.2469,PRGS
2016-12-27,15.4052,BSAC
2016-12-27,29.3619,SRC
2016-12-27,34.7354,EQT
2016-12-27,3.54,PRTS
2016-12-27,27.86,ASPS
2016-12-27,24.0149,CNS
2016-12-27,45.8785,L
2016-12-27,10.4952,NYCB
2016-12-27,25.7408,ISRA
2016-12-27,36.3029,KSS
2016-12-27,0.9901,SGRP
2016-12-27,5.46,CVGI
2016-12-27,22.5753,FLIC
2016-12-27,33.55,CENT
2016-12-27,18.5743,CIZN
2016-12-27,98.2638,CW
2016-12-27,22.64,AMBC
2016-12-28,96.0885,EXP
2016-12-28,14.01,PENN
2016-12-28,22.6537,FLIC
2016-12-28,33.0,CENT
2016-12-28,18.5743,CIZN
2016-12-28,12.65,CDZI
2016-12-28,12.3082,IMOS
2016-12-28,42.1026,VBND
2016-12-28,79.9107,VSS
2016-12-28,54.7466,J
2016-12-28,62.2517,MOG-A
2016-12-28,22.64,AMBC
2016-12-28,53.3599,VT
2016-12-28,1.0103,SGRP
2016-12-28,8.28,ENSV
2016-12-28,36.3102,KSS
2016-12-28,7380.0,BIOC
2016-12-28,96.1786,CW
2016-12-28,42.0453,DLB
2016-12-28,5.56,CVGI
2016-12-28,32.2835,HCSG
2016-12-28,74.2677,MSI
2016-12-28,25.0996,SPTM
2016-12-28,3.33,TRT
2016-12-28,33.3847,NKSH
2016-12-28,26.3555,CSV
2016-12-28,19.0978,FRI
2016-12-28,105.843,AON
2016-12-28,5.4636,TEF
2016-12-28,2.54318,NTIP
2016-12-28,29.0121,PRGS
2016-12-28,15.5763,BSAC
2016-12-28,34.3056,EQT
2016-12-28,25.6088,ISRA
2016-12-28,13.3474,CRESY
2016-12-28,29.4172,SRC
2016-12-28,45.6367,L
2016-12-28,10.4952,NYCB
2016-12-28,42.8378,DXJ
2016-12-28,0.599869,OPXS
2016-12-28,25.7842,HACK
2016-12-28,56.0734,ETN
2016-12-28,3.49,PRTS
2016-12-28,26.81,ASPS
2016-12-28,23.8371,CNS
2016-12-28,14.61,VLRS
2016-12-28,7.77962,CNHI
2016-12-28,49.3148,NWN
2016-12-28,82.36,FXY
2016-12-28,153.36,ZSL
2016-12-29,150.8,ZSL
2016-12-29,62.2705,MOG-A
2016-12-29,22.65,AMBC
2016-12-29,1.0099,SGRP
2016-12-29,5.65,CVGI
2016-12-29,53.421,VT
2016-12-29,54.5467,J
2016-12-29,80.4418,VSS
2016-12-29,95.5415,CW
2016-12-29,42.4053,DLB
2016-12-29,36.4924,KSS
2016-12-29,34.2299,NKSH
2016-12-29,13.88,PENN
2016-12-29,8.37,ENSV
2016-12-29,12.0505,IMOS
2016-12-29,33.16,CENT
2016-12-29,18.5383,CIZN
2016-12-29,12.2,CDZI
